"","V1A11","V1A12","V1A13","V1A14","V2","V3A31","V3A32","V3A33","V3A34","V4A41","V4A410","V4A42","V4A43","V4A44","V4A45","V4A46","V4A48","V4A49","V5","V6A62","V6A63","V6A64","V6A65","V7A72","V7A73","V7A74","V7A75","V8","V9A92","V9A93","V9A94","V10A102","V10A103","V11","V12A122","V12A123","V12A124","V13","V14A142","V14A143","V15A152","V15A153","V16","V17A172","V17A173","V17A174","V18","V19A192","V20A202"
"808",0,0,0,1,12,0,0,0,1,0,0,0,1,0,0,0,0,0,930,0,0,0,1,0,0,0,1,4,0,1,0,0,0,4,0,0,0,65,0,1,1,0,4,0,1,0,1,0,0
"809",0,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,9283,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,55,0,0,0,1,1,0,0,1,1,1,0
"810",0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1778,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,26,0,1,0,0,2,0,0,0,1,0,0
"811",0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,907,0,0,0,0,1,0,0,0,3,0,0,1,0,0,2,0,0,0,26,0,1,1,0,1,0,1,0,1,1,0
"812",0,1,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,484,0,0,0,0,0,0,1,0,3,0,0,1,0,1,3,0,0,0,28,0,0,1,0,1,1,0,0,1,0,0
"813",1,0,0,0,36,0,0,0,1,1,0,0,0,0,0,0,0,0,9629,0,0,0,0,0,0,1,0,4,0,1,0,0,0,4,0,1,0,24,0,1,1,0,2,0,1,0,1,1,0
"814",1,0,0,0,48,0,1,0,0,0,0,0,0,1,0,0,0,0,3051,0,0,0,0,0,1,0,0,3,0,1,0,0,0,4,0,1,0,54,0,1,1,0,1,0,1,0,1,0,0
"815",1,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,3931,0,0,0,0,0,0,1,0,4,0,1,0,0,0,4,0,0,1,46,0,1,0,1,1,0,1,0,2,0,0
"816",0,1,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,7432,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,1,0,0,54,0,1,0,0,1,0,1,0,1,0,0
"817",0,0,0,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1338,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,62,0,1,1,0,1,0,1,0,1,0,0
"818",0,0,0,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1554,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,24,0,1,0,0,2,0,1,0,1,1,0
"819",1,0,0,0,36,0,1,0,0,0,1,0,0,0,0,0,0,0,15857,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,1,0,43,0,1,1,0,1,0,0,1,1,0,0
"820",1,0,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,1345,0,0,0,0,0,1,0,0,4,0,0,1,0,0,3,0,0,0,26,0,0,1,0,1,0,1,0,1,0,0
"821",0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,27,0,1,1,0,2,0,1,0,1,1,0
"822",0,0,1,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,3016,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,1,0,24,0,1,1,0,1,0,1,0,1,0,0
"823",1,0,0,0,36,0,1,0,0,0,0,1,0,0,0,0,0,0,2712,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,1,0,0,41,0,0,1,0,1,0,1,0,2,0,0
"824",1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,731,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,0,0,47,0,1,1,0,2,1,0,0,1,0,0
"825",0,0,0,1,18,0,0,0,1,0,0,1,0,0,0,0,0,0,3780,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,1,0,35,0,1,1,0,2,0,0,1,1,1,0
"826",1,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1602,0,0,0,0,0,0,0,1,4,0,0,1,0,0,3,0,1,0,30,0,1,1,0,2,0,1,0,1,1,0
"827",1,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,3966,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,33,0,0,0,0,3,0,1,0,1,1,0
"828",0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,4165,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,1,0,36,1,0,1,0,2,0,1,0,2,0,0
"829",1,0,0,0,36,0,1,0,0,1,0,0,0,0,0,0,0,0,8335,0,0,0,1,0,0,0,1,3,0,1,0,0,0,4,0,0,1,47,0,1,0,1,1,0,1,0,1,0,0
"830",0,1,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,1,6681,0,0,0,1,0,1,0,0,4,0,1,0,0,0,4,0,0,1,38,0,1,0,1,1,0,1,0,2,1,0
"831",0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,2375,0,1,0,0,0,1,0,0,4,0,1,0,0,0,2,0,1,0,44,0,1,1,0,2,0,1,0,2,1,0
"832",1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1216,0,0,0,0,1,0,0,0,4,1,0,0,0,0,3,0,1,0,23,0,1,0,0,1,0,1,0,1,1,0
"833",1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,11816,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4,0,1,0,29,0,1,0,0,2,0,1,0,1,0,0
"834",0,1,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,5084,0,0,0,1,0,0,0,1,2,1,0,0,0,0,4,0,1,0,42,0,1,1,0,1,0,1,0,1,1,0
"835",0,0,1,0,15,0,1,0,0,0,0,0,1,0,0,0,0,0,2327,0,0,0,0,1,0,0,0,2,1,0,0,0,0,3,0,0,0,25,0,1,1,0,1,1,0,0,1,0,0
"836",1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,1,0,48,0,0,1,0,2,0,1,0,1,0,0
"837",0,0,0,1,12,0,1,0,0,0,0,0,1,0,0,0,0,0,886,0,0,0,1,0,1,0,0,4,1,0,0,0,0,2,0,1,0,21,0,1,1,0,1,0,1,0,1,0,0
"838",0,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,601,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,23,0,1,0,0,1,1,0,0,2,0,0
"839",1,0,0,0,24,0,0,0,1,1,0,0,0,0,0,0,0,0,2957,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,1,0,0,63,0,1,1,0,2,0,1,0,1,1,0
"840",0,0,0,1,24,0,0,0,1,0,0,0,1,0,0,0,0,0,2611,0,0,0,0,0,0,0,1,4,0,0,1,1,0,3,0,0,0,46,0,1,1,0,2,0,1,0,1,0,0
"841",1,0,0,0,36,0,1,0,0,0,0,1,0,0,0,0,0,0,5179,0,0,0,0,0,0,1,0,4,0,1,0,0,0,2,1,0,0,29,0,1,1,0,1,0,1,0,1,0,0
"842",0,0,0,1,21,0,0,1,0,1,0,0,0,0,0,0,0,0,2993,0,0,0,0,0,1,0,0,3,0,1,0,0,0,2,0,0,0,28,1,0,1,0,2,1,0,0,1,0,0
"843",0,0,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0,1943,0,0,0,0,1,0,0,0,4,1,0,0,0,0,4,0,0,0,23,0,1,1,0,1,0,1,0,1,0,0
"844",0,0,0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,1,1559,0,0,0,0,0,0,1,0,4,0,1,0,0,0,4,0,1,0,50,0,0,1,0,1,0,1,0,1,1,0
"845",0,0,0,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,3422,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,1,0,0,47,0,0,1,0,3,0,1,0,2,1,0
"846",0,1,0,0,21,0,1,0,0,0,0,1,0,0,0,0,0,0,3976,0,0,0,1,0,0,1,0,2,0,1,0,0,0,3,0,1,0,35,0,1,1,0,1,0,1,0,1,1,0
"847",0,0,0,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,6761,0,0,0,1,0,1,0,0,2,0,1,0,0,0,4,0,1,0,68,0,1,0,0,2,0,1,0,1,0,0
"848",0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1249,0,0,0,0,1,0,0,0,4,0,0,1,0,0,2,0,0,0,28,0,1,1,0,1,0,1,0,1,0,0
"849",1,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1364,0,0,0,0,0,0,1,0,3,0,1,0,0,0,4,0,0,0,59,0,1,1,0,1,0,1,0,1,0,0
"850",1,0,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,709,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,0,0,57,1,0,1,0,1,1,0,0,1,0,0
"851",1,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,2235,0,0,0,0,0,1,0,0,4,0,0,1,0,1,2,1,0,0,33,0,0,0,0,2,0,1,0,1,0,1
"852",0,0,0,1,24,0,0,0,1,1,0,0,0,0,0,0,0,0,4042,0,0,0,1,0,0,1,0,3,0,1,0,0,0,4,1,0,0,43,0,1,1,0,2,0,1,0,1,1,0
"853",0,0,0,1,15,0,0,0,1,0,0,0,1,0,0,0,0,0,1471,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,0,1,35,0,1,0,1,2,0,1,0,1,1,0
"854",1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1442,0,0,0,0,0,0,1,0,4,0,1,0,0,0,4,0,0,1,32,0,1,0,1,2,1,0,0,2,0,0
"855",0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,10875,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,1,0,45,0,1,1,0,2,0,1,0,2,1,0
"856",0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1474,1,0,0,0,1,0,0,0,4,0,0,1,0,0,3,0,0,0,33,0,1,1,0,1,0,1,0,1,1,0
"857",0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,1,0,894,0,0,0,1,0,0,1,0,4,1,0,0,0,0,3,1,0,0,40,0,1,1,0,1,0,1,0,1,1,0
"858",0,0,0,1,15,0,0,0,1,0,0,1,0,0,0,0,0,0,3343,0,0,0,0,0,1,0,0,4,0,1,0,0,0,2,0,0,1,28,0,1,0,1,1,0,1,0,1,1,0
"859",1,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,3959,0,0,0,0,0,1,0,0,3,1,0,0,0,0,2,1,0,0,29,0,1,1,0,1,0,1,0,1,1,0
"860",0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,3577,1,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,26,0,1,0,0,1,0,1,0,2,0,1
"861",0,0,0,1,24,0,0,0,1,1,0,0,0,0,0,0,0,0,5804,0,0,1,0,0,1,0,0,4,0,1,0,0,0,2,0,0,0,27,0,1,1,0,2,0,1,0,1,0,0
"862",0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,0,0,1,2169,0,0,0,0,0,1,0,0,4,0,0,1,0,0,2,0,1,0,28,0,1,1,0,1,0,1,0,1,1,0
"863",1,0,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,2439,0,0,0,0,1,0,0,0,4,1,0,0,0,0,4,0,0,0,35,0,1,1,0,1,0,1,0,1,1,0
"864",0,0,0,1,27,0,0,0,1,0,0,1,0,0,0,0,0,0,4526,0,0,1,0,1,0,0,0,4,0,1,0,0,0,2,0,0,0,32,1,0,1,0,2,1,0,0,2,1,0
"865",0,0,0,1,10,0,1,0,0,0,0,1,0,0,0,0,0,0,2210,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,25,0,0,0,0,1,1,0,0,1,0,0
"866",0,0,0,1,15,0,1,0,0,0,0,1,0,0,0,0,0,0,2221,0,1,0,0,0,1,0,0,2,1,0,0,0,0,4,0,1,0,20,0,1,0,0,1,0,1,0,1,0,0
"867",1,0,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,2389,0,0,0,0,1,0,0,0,4,1,0,0,0,0,1,0,1,0,27,1,0,1,0,1,0,1,0,1,0,0
"868",0,0,0,1,12,0,0,0,1,0,0,1,0,0,0,0,0,0,3331,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4,1,0,0,42,1,0,1,0,1,0,1,0,1,0,0
"869",0,0,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,1,7409,0,0,0,1,0,0,0,1,3,0,1,0,0,0,2,1,0,0,37,0,1,1,0,2,0,1,0,1,0,0
"870",1,0,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,652,0,0,0,0,0,0,0,1,4,1,0,0,0,0,4,1,0,0,24,0,1,0,0,1,0,1,0,1,0,0
"871",0,0,0,1,36,0,0,1,0,0,0,1,0,0,0,0,0,0,7678,0,1,0,0,0,0,1,0,2,1,0,0,0,0,4,0,1,0,40,0,1,1,0,2,0,1,0,1,1,0
"872",0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1343,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,46,0,1,1,0,2,0,1,0,2,0,1
"873",1,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,1382,1,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,26,0,1,1,0,2,0,1,0,1,1,0
"874",0,0,0,1,15,0,1,0,0,0,0,0,0,1,0,0,0,0,874,0,0,0,1,1,0,0,0,4,1,0,0,0,0,1,0,0,0,24,0,1,1,0,1,0,1,0,1,0,0
"875",1,0,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,3590,0,0,0,0,0,1,0,0,2,0,1,0,1,0,2,1,0,0,29,0,1,1,0,1,1,0,0,2,0,0
"876",0,1,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1322,0,0,1,0,0,1,0,0,4,1,0,0,0,0,4,0,1,0,40,0,1,1,0,2,0,1,0,1,0,0
"877",1,0,0,0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,1940,0,0,0,0,1,0,0,0,3,0,1,0,1,0,4,0,0,1,36,0,0,0,1,1,0,0,1,1,1,0
"878",0,0,0,1,36,0,1,0,0,0,0,0,1,0,0,0,0,0,3595,0,0,0,0,0,0,0,1,4,0,1,0,0,0,2,0,1,0,28,0,1,1,0,1,0,1,0,1,0,0
"879",1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1422,0,0,0,0,1,0,0,0,3,0,1,0,0,0,2,0,0,1,27,0,1,0,1,1,0,0,1,1,1,0
"880",0,0,0,1,30,0,0,0,1,0,0,0,1,0,0,0,0,0,6742,0,0,0,1,0,0,1,0,2,0,1,0,0,0,3,1,0,0,36,0,1,1,0,2,0,1,0,1,0,0
"881",0,0,0,1,24,0,1,0,0,1,0,0,0,0,0,0,0,0,7814,0,0,0,0,0,0,1,0,3,0,1,0,0,0,3,0,1,0,38,0,1,1,0,1,0,0,1,1,1,0
"882",0,0,0,1,24,0,1,0,0,1,0,0,0,0,0,0,0,0,9277,0,0,0,1,0,1,0,0,2,0,0,0,0,0,4,0,0,1,48,0,1,0,1,1,0,1,0,1,1,0
"883",0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,2181,0,0,0,1,0,0,0,1,4,0,1,0,0,0,4,0,0,0,36,0,1,1,0,2,0,1,0,1,0,0
"884",0,0,0,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,1098,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,0,1,0,65,0,1,1,0,2,0,0,0,1,0,0
"885",0,1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,4057,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,1,0,43,0,1,1,0,1,0,1,0,1,1,0
"886",1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,795,0,0,0,0,1,0,0,0,4,1,0,0,0,0,4,1,0,0,53,0,1,1,0,1,0,1,0,1,0,0
"887",0,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,2825,0,0,0,1,0,0,1,0,4,0,1,0,0,0,3,0,0,1,34,0,1,1,0,2,0,1,0,2,1,0
"888",0,1,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,1,15672,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,1,0,23,0,1,1,0,1,0,1,0,1,1,0
"889",0,0,0,1,36,0,0,0,1,0,0,0,0,0,0,0,0,0,6614,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,34,0,1,1,0,2,0,0,1,1,1,0
"890",0,0,0,1,28,1,0,0,0,1,0,0,0,0,0,0,0,0,7824,0,0,0,1,1,0,0,0,3,0,1,0,0,1,4,0,0,0,40,0,0,0,0,2,0,1,0,2,1,0
"891",1,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,1,2442,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,43,1,0,1,0,4,0,0,1,2,1,0
"892",0,0,0,1,15,0,0,0,1,0,0,0,1,0,0,0,0,0,1829,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,46,0,1,1,0,2,0,1,0,1,1,0
"893",1,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,2171,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,1,0,0,38,0,0,1,0,2,1,0,0,1,0,1
"894",0,1,0,0,36,0,0,0,1,1,0,0,0,0,0,0,0,0,5800,0,0,0,0,0,1,0,0,3,0,1,0,0,0,4,0,1,0,34,0,1,1,0,2,0,1,0,1,1,0
"895",0,0,0,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,1169,0,0,0,1,0,1,0,0,4,0,1,0,0,0,3,1,0,0,29,0,1,1,0,2,0,1,0,1,1,0
"896",0,0,0,1,36,0,0,1,0,1,0,0,0,0,0,0,0,0,8947,0,0,0,1,0,0,1,0,3,0,1,0,0,0,2,0,1,0,31,1,0,1,0,1,0,0,1,2,1,0
"897",1,0,0,0,21,0,1,0,0,0,0,0,1,0,0,0,0,0,2606,0,0,0,0,1,0,0,0,4,1,0,0,0,0,4,1,0,0,28,0,1,0,0,1,0,0,1,1,1,0
"898",0,0,0,1,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1592,0,0,1,0,0,0,1,0,3,1,0,0,0,0,2,1,0,0,35,0,1,1,0,1,0,1,0,1,0,1
"899",0,0,0,1,15,0,1,0,0,0,0,1,0,0,0,0,0,0,2186,0,0,0,1,0,0,1,0,1,1,0,0,0,0,4,0,0,0,33,0,0,0,0,1,1,0,0,1,0,0
"900",1,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,4153,0,0,0,0,0,1,0,0,2,0,1,0,1,0,3,0,1,0,42,0,1,1,0,1,0,1,0,1,0,0
"901",1,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,2625,0,0,0,0,0,0,0,1,2,0,1,0,0,1,4,1,0,0,43,0,0,0,0,1,0,1,0,1,1,0
"902",0,0,0,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,3485,0,0,0,1,1,0,0,0,2,0,0,0,0,0,4,0,0,0,44,0,1,1,0,2,0,1,0,1,1,0
"903",0,0,0,1,36,0,0,0,1,1,0,0,0,0,0,0,0,0,10477,0,0,0,1,0,0,0,1,2,0,1,0,0,0,4,0,0,1,42,0,1,0,1,2,0,1,0,1,0,0
"904",0,0,0,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,1386,0,0,0,1,0,1,0,0,4,0,0,1,0,0,2,0,0,0,40,0,1,0,0,1,0,1,0,1,1,0
"905",0,0,0,1,24,0,1,0,0,0,0,0,1,0,0,0,0,0,1278,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,0,36,0,1,1,0,1,0,0,1,1,1,0
"906",1,0,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1107,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,20,0,1,0,0,1,0,0,1,2,1,0
"907",1,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,3763,0,0,0,1,0,0,1,0,2,0,1,0,1,0,2,0,0,0,24,0,1,1,0,1,1,0,0,1,0,1
"908",0,1,0,0,36,0,1,0,0,0,0,0,0,0,0,1,0,0,3711,0,0,0,1,0,1,0,0,2,0,0,1,0,0,2,0,1,0,27,0,1,1,0,1,0,1,0,1,0,0
"909",0,0,0,1,15,0,0,1,0,1,0,0,0,0,0,0,0,0,3594,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,0,0,46,0,1,1,0,2,1,0,0,1,0,0
"910",0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,3195,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,33,0,1,1,0,1,1,0,0,1,0,0
"911",0,0,0,1,36,0,0,1,0,0,0,0,1,0,0,0,0,0,4454,0,0,0,0,0,1,0,0,4,1,0,0,0,0,4,0,0,0,34,0,1,1,0,2,0,1,0,1,0,0
"912",0,1,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,4736,0,0,0,0,1,0,0,0,2,1,0,0,0,0,4,0,1,0,25,0,0,1,0,1,1,0,0,1,0,0
"913",0,1,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,2991,0,0,0,1,0,0,0,1,2,1,0,0,0,0,4,0,1,0,25,0,1,1,0,1,0,1,0,1,0,0
"914",0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,1,2142,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,28,0,1,1,0,1,0,1,0,1,1,0
"915",1,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,1,3161,0,0,0,0,0,1,0,0,4,0,1,0,0,0,2,1,0,0,31,0,1,0,0,1,0,1,0,1,1,0
"916",0,1,0,0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,18424,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,32,0,0,1,0,1,0,0,1,1,1,1
"917",0,0,0,1,10,0,1,0,0,1,0,0,0,0,0,0,0,0,2848,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,32,0,1,1,0,1,0,1,0,2,0,0
"918",1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,14896,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,1,68,0,0,1,0,1,0,0,1,1,1,0
"919",1,0,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,2359,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,33,0,1,1,0,1,0,1,0,1,0,0
"920",1,0,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,3345,0,0,0,0,0,0,0,1,4,0,1,0,0,0,2,1,0,0,39,0,1,0,0,1,0,0,1,1,1,0
"921",0,0,0,1,18,0,0,0,1,0,0,1,0,0,0,0,0,0,1817,0,0,0,0,0,1,0,0,4,1,0,0,0,0,2,0,0,1,28,0,1,1,0,2,0,1,0,1,0,0
"922",0,0,0,1,48,0,0,1,0,0,0,0,1,0,0,0,0,0,12749,0,1,0,0,0,0,1,0,4,0,1,0,0,0,1,0,1,0,37,0,1,1,0,1,0,0,1,1,1,0
"923",1,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1366,0,0,0,0,1,0,0,0,3,1,0,0,0,0,4,1,0,0,22,0,1,0,0,1,0,1,0,1,0,0
"924",0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,0,0,0,0,0,0,1,0,3,0,1,0,0,0,4,1,0,0,30,0,1,0,0,1,0,1,0,2,1,0
"925",1,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,6872,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,55,0,0,1,0,1,0,1,0,1,1,0
"926",1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,1,0,0,0,4,0,1,0,0,0,2,0,1,0,46,0,0,1,0,2,0,1,0,1,1,0
"927",1,0,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,1049,0,0,0,0,1,0,0,0,4,1,0,0,0,0,4,1,0,0,21,0,1,0,0,1,0,1,0,1,0,0
"928",1,0,0,0,48,0,1,0,0,1,0,0,0,0,0,0,0,0,10297,0,0,0,0,0,0,1,0,4,0,1,0,0,0,4,0,0,1,39,1,0,0,1,3,0,1,0,2,1,0
"929",0,0,0,1,30,0,1,0,0,0,0,0,1,0,0,0,0,0,1867,0,0,0,1,0,0,0,1,4,0,1,0,0,0,4,0,1,0,58,0,1,1,0,1,0,1,0,1,1,0
"930",1,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,1,0,0,4,0,1,0,0,0,2,0,0,0,43,0,1,1,0,2,1,0,0,2,0,0
"931",1,0,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,1747,0,0,0,0,1,0,0,0,4,0,1,0,1,0,1,1,0,0,24,0,1,1,0,1,1,0,0,1,0,1
"932",0,1,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1670,0,0,0,0,1,0,0,0,4,1,0,0,0,0,2,0,1,0,22,0,1,1,0,1,0,1,0,1,1,0
"933",0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1224,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,30,0,1,1,0,2,0,1,0,1,0,0
"934",0,0,0,1,12,0,0,0,1,0,0,0,1,0,0,0,0,0,522,0,1,0,0,0,0,0,1,4,0,1,0,0,0,4,1,0,0,42,0,1,1,0,2,0,1,0,2,1,0
"935",1,0,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1498,0,0,0,0,0,1,0,0,4,1,0,0,0,0,1,0,1,0,23,0,0,1,0,1,0,1,0,1,0,0
"936",0,1,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1919,1,0,0,0,1,0,0,0,4,0,1,0,0,0,3,0,0,1,30,1,0,1,0,2,0,0,1,1,0,0
"937",0,0,1,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,745,0,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,0,28,0,1,1,0,1,1,0,0,1,0,0
"938",0,1,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,2063,0,0,0,0,1,0,0,0,4,0,0,1,0,0,3,0,1,0,30,0,1,0,0,1,0,0,1,1,1,0
"939",0,1,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,6288,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,0,1,42,0,1,0,1,1,0,1,0,1,0,0
"940",0,0,0,1,24,0,0,0,1,1,0,0,0,0,0,0,0,0,6842,0,0,0,1,0,1,0,0,2,0,1,0,0,0,4,1,0,0,46,0,1,1,0,2,0,0,1,2,1,0
"941",0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,3527,0,0,0,1,1,0,0,0,2,0,1,0,0,0,3,1,0,0,45,0,1,1,0,1,0,0,1,2,1,0
"942",0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1546,0,0,0,0,0,1,0,0,3,0,1,0,0,0,2,0,0,0,31,0,1,1,0,1,1,0,0,2,0,1
